ID_BCT_O,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO
MC11380,HUEHUETÁN,ACANCEH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29076472,-99.21920698,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11381,BOCHIL,ACANCEH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29031077,-99.22484056,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11382,YOBAIN,ENTRE OPICHEN Y CACALCHEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.296183,-99.224707,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11383,POPOLNA,POMUCH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.294323,-99.22893,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11384,TIZIMÍN,KINCHIL,COLINAS DEL AJUSCO,#N/A,PADIERNA,TLALPAN,SUR,19.28930735,-99.21985805,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11385,SINANCHE,CITILCUN,LOMAS DE PADIERNA,SOBRE CARRETERA PICACHO-AJUSCO ENTRE PERIFERICO SUR A AV BOSQUES,PADIERNA,TLALPAN,SUR,19.29375695,-99.2171368,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11386,CACALCHEN,SEYE,PEDREGAL DE SAN NICOLAS 1RA SECCION 442,#N/A,PADIERNA,TLALPAN,SUR,19.296978,-99.22994324,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11387,TZINAL,CHEMAX,LOMAS DE PADIERNA,SOBRE CARRETERA PICACHO-AJUSCO ENTRE PERIFERICO SUR A AV BOSQUES,PADIERNA,TLALPAN,SUR,19.292283,-99.217986,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11388,TIZIMÍN,POMUCH,HEROES DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.288619,-99.22845,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11389,CACALCHEN,POMUCH,PEDREGAL DE SAN NICOLAS 1RA SECCION 442,#N/A,PADIERNA,TLALPAN,SUR,19.297042,-99.229209,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11390,TULUM,OPICHEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.295731,-99.227817,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11391,ACANCEH,HOPELCHÉN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.2904,-99.223605,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11392,ACANCEH,TEKAX,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.290285,-99.226825,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11393,SINANCHE,CANCUN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.293596,-99.220774,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11394,POPOLNA,CANCUN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.294848,-99.220856,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11395,POPOLNA,ENTRE AKIL Y YUCALPETEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.294738,-99.222465,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11396,CALKINÍ,ENTRE CHEMAX Y ACANCEH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29146903,-99.21865597,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11397,CUZAMA,TEKAX,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.298581,-99.22754,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11398,BALANCÁN,SACALUM,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29904318,-99.22874835,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11399,PICHUCALCO,SINANCHE,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.293721,-99.217535,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11400,KINCHIL ,ENTRE CHEMAX Y ACANCEH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.291197,-99.219911,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11401,HUEHUETÁN,POPOLNA,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.2950829,-99.2196577,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11402,CONTOY,OPICHEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.296199,-99.22168,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11403,BALANCÁN,CHICOASÉN,PEDREGAL DE SAN NICOLAS 1RA SECCION 442,#N/A,PADIERNA,TLALPAN,SUR,19.29938845,-99.23072804,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11404,BOCHIL,OPICHEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.295914,-99.225306,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11405,OPICHEN,HOPELCHÉN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29599885,-99.22420683,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11406,ACANCEH,AKIL,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29044211,-99.22234362,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11407,ACANCEH,SEYE,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.290092,-99.229206,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11408,AKIL,POPOLNA,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.2949665,-99.2227853,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11409,YOBAIN,ACANCEH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.290504,-99.224238,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11410,POPOLNA,SEYE,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.294162,-99.229698,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11411,SACALUM,OPICHEN,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.295664,-99.228456,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11412,SINANCHE,POMUCH,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.29280612,-99.2288152,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11413,ANANCEH,CONTOY,LOMAS DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.290648,-99.2211,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11414,ACANCEH,TZINAL,LOMAS DE PADIERNA,SOBRE CARRETERA PICACHO-AJUSCO ENTRE PERIFERICO SUR A AV BOSQUES,PADIERNA,TLALPAN,SUR,19.290877,-99.217967,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11415,HECELCHAKÁN,CARLOS DARWIN,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.273199,-99.216317,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11416,CICLOPISTA FERROCARRIL DE CUERNAVACA,CARLOS DARWIN,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.2725089,-99.21727447,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11417,OPERA,HECELCHAKÁN,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.272491,-99.215687,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11418,OPERA,FERROCARRIL A CUERNAVACA,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.271882,-99.216497,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11419,FIGARO,ARTES FLAMENCOS ,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.275469,-99.213541,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11420,AMATENANGO,OPUS,LOMAS DEL PEDREGAL CUCHILLA DE PADIERNA,#N/A,PADIERNA,TLALPAN,SUR,19.276203,-99.215177,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11421,BARBERO DE SEVILLA,TRAVIATA,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.273602,-99.21482,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11422,CALLE 7,LAS TORRES,MIGUEL HIDALGO 4TA SECCION,#N/A,PADIERNA,TLALPAN,SUR,19.27546375,-99.21145623,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11423,BARBERO DE SEVILLA,MINUETO,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.2742,-99.2138,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11424,BOSQUE DE VIENA,TRAVIATA,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.27471898,-99.21555277,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11425,HECELCHAKÁN,ENTRE AMATENANGO Y BOSQUES DE VIENA,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.273772,-99.217017,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11426,HELSECHAKAN,BOSQUES DE VIANA,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.27354463,-99.216727,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11427,BARBERO DE SEVILLA,HECELCHAKÁN,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.272873,-99.215963,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11428,CARLOS DARWIN,MINUETO,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.274592,-99.214046,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11429,ADAGIO,VALS,LOMAS HIDALGO,#N/A,PADIERNA,TLALPAN,SUR,19.274764,-99.215048,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11430,20 DE NOVIEMBRE,LEY DE TURISMO,TEPETLICA EL ALTO,#N/A,TOPILEJO,TLALPAN,SUR,19.23756893,-99.14656947,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11431,12 DE DICIEMBRE,ESFUERZO,TEPETLICA EL ALTO,#N/A,TOPILEJO,TLALPAN,SUR,19.23603789,-99.14645779,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC11432,CAMINO A SANTIAGO,ENTRE CARR. FEDERAL A CUERNAVACA Y CALLE SIN NOMBRE,ZONA RUSTICA XOCHIMILCO,#N/A,LA NORIA,XOCHIMILCO,ORIENTE,19.22671367,-99.15291927,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
